game_id,play_id,pass_result,target_nfl_id,route,pen_idx,pen,pen_team,pen_jersey_number,pen_nfl_id,pen_display_name,pen_position,target_display_name,target_jersey_number,target_team,target_position,wp,wpa,epa
2018110500,362,I,2555317,NA,1,DPI,DAL,54,2555310,Jaylon Smith,MLB,Tajae Sharpe,19,TEN,WR,0.4669376611709595,0.05412393808364868,1.7095449094194919
2018110800,3249,I,2560813,NA,1,DPI,PIT,25,2555344,Artie Burns,CB,NA,NA,NA,NA,1.3780343579128385e-4,1.7751380801200867e-4,2.2090848601656035
2018111100,1285,I,2543509,NA,1,DPI,DET,24,2543872,Nevin Lawson,CB,Allen Robinson,12,CHI,WR,0.969928503036499,0.013201415538787842,0.9061066143913195
2018111100,1720,I,2558052,NA,1,DPI,CHI,38,2552385,Adrian Amos,FS,Kenny Golladay,19,DET,WR,0.008343874476850033,0.003012660890817642,2.339753304608166
2018111101,1102,I,2556370,NA,1,DPI,CIN,27,2533060,Dre Kirkpatrick,CB,Michael Thomas,13,NO,WR,0.6873914003372192,0.03799450397491455,0.5496591073460877
2018111102,2846,I,2495454,NA,1,DPI,CLE,38,2550164,T.J. Carrie,CB,Julio Jones,11,ATL,WR,0.026146309450268745,0.012128578498959541,0.9973323862068355
2018111108,454,I,2557848,NA,1,DPI,NE,24,2533062,Stephon Gilmore,CB,Corey Davis,84,TEN,WR,0.6857697367668152,-0.0038232803344726563,0.8572502714814618
2018111200,1565,I,2543496,NA,1,ICT,SF,23,2558157,Ahkello Witherspoon,CB,NA,NA,NA,NA,0.39592602849006653,0.1115555465221405,1.696866037324071
2018111200,1565,I,2543496,NA,2,DPI,SF,25,2495507,Richard Sherman,CB,NA,NA,NA,NA,0.39592602849006653,0.1115555465221405,1.696866037324071
2018111200,3966,I,2543496,NA,1,DPI,SF,23,2558157,Ahkello Witherspoon,CB,NA,NA,NA,NA,0.3126383423805237,0.14043664932250977,1.43447163363453
2018111500,1721,I,2552430,NA,1,DPI,GB,36,2561207,Raven Greene,FS,Tyler Lockett,16,SEA,WR,0.3973640501499176,0.11862137913703918,3.153480514534749
2018111802,571,I,2555214,NA,1,DPI,CHI,23,2543681,Kyle Fuller,CB,Laquon Treadwell,11,MIN,WR,0.37113773822784424,0.04950326681137085,1.7857112707570195
2018111802,3792,I,2495438,NA,1,DPI,CHI,58,2560877,Roquan Smith,LB,Kyle Rudolph,82,MIN,TE,0.01344892755150795,0.006189526990056038,1.609620496048592
2018111803,1789,I,2543646,NA,1,DPI,CAR,41,80668,Captain Munnerlyn,CB,Bruce Ellington,12,DET,WR,NA,0,NA
2018111803,1789,I,2543646,NA,2,OPI,DET,13,NA,NA,NA,Bruce Ellington,12,DET,WR,NA,0,NA
2018111804,1619,I,2532865,NA,1,DPI,TEN,25,2558065,Adoree' Jackson,CB,T.Y. Hilton,13,IND,WR,0.9395819902420044,0.011749804019927979,2.468498407397419
2018111809,3967,I,2533039,NA,1,DPI,NO,20,2556735,Ken Crawley,CB,Alshon Jeffery,17,PHI,WR,1.319706061622128e-4,8.757167961448431e-5,1.5775255259359255
2018111900,79,I,2540169,NA,1,DPI,KC,22,2307,Orlando Scandrick,CB,Robert Woods,17,LA,WR,0.5617231726646423,0.030554473400115967,0.7975238328799605
2018111900,1144,I,2543498,NA,1,DH,KC,22,2307,Orlando Scandrick,CB,Brandin Cooks,12,LA,WR,0.7129103541374207,0.06432873010635376,2.176206439966336
2018111900,1144,I,2543498,NA,2,DPI,KC,20,2552265,Steven Nelson,CB,Brandin Cooks,12,LA,WR,0.7129103541374207,0.06432873010635376,2.176206439966336
2018112202,1486,I,2556370,NA,1,DPI,ATL,23,2539653,Robert Alford,CB,Michael Thomas,13,NO,WR,0.8027069568634033,0.029147326946258545,1.2537170240539126
2018112502,2119,I,2560813,NA,1,DPI,SEA,37,2560728,Tre Flowers,CB,NA,NA,NA,NA,0.7539563179016113,0.024786531925201416,1.128851400804706
2018112502,2613,I,2558066,NA,1,DPI,SEA,26,2558259,Shaquill Griffin,CB,Curtis Samuel,10,CAR,WR,0.5700458884239197,0.07313734292984009,1.7441650349937845
2018112504,874,I,2540202,NA,1,DPI,IND,50,2558851,Anthony Walker,ILB,Kenny Stills,10,MIA,WR,0.4769776463508606,0.04736661911010742,0.9537957559805363
2018112507,1799,I,2558266,NA,1,DPI,TB,26,2556456,Andrew Adams,FS,George Kittle,85,SF,TE,0.3320815861225128,0.03893083333969116,1.2320393507834524
2018112507,2746,I,1581,NA,1,DPI,SF,23,2558157,Ahkello Witherspoon,CB,DeSean Jackson,11,TB,WR,0.7571386098861694,0.03610062599182129,1.6075158326420933
2018112506,1804,I,2533039,NA,1,DPI,NYG,23,2539338,B.W. Webb,CB,Alshon Jeffery,17,PHI,WR,0.14461152255535126,0.029085993766784668,1.2607134399586357
2018112510,426,I,2543495,NA,1,DPI,MIN,29,2540155,Xavier Rhodes,CB,Davante Adams,17,GB,WR,0.5450149774551392,0.04282712936401367,1.567726578679867
2018112600,111,I,2557848,NA,1,DPI,HOU,20,NA,NA,NA,Corey Davis,84,TEN,WR,0.48191896080970764,0.06741282343864441,2.3085460136644542
2018112900,2552,I,2556370,NA,1,DPI,DAL,31,2552568,Byron Jones,CB,Michael Thomas,13,NO,WR,0.16912060976028442,0.009551569819450378,1.1332047118339688
2018112900,3876,I,2552487,NA,1,DPI,NO,23,2558061,Marshon Lattimore,CB,Amari Cooper,19,DAL,WR,0.9440389275550842,0.01910954713821411,2.652373681368772
2018120200,2117,I,71269,NA,1,DPI,ATL,23,2539653,Robert Alford,CB,Michael Crabtree,15,BAL,WR,0.4155515730381012,0.02407538890838623,0.6826509622624144
2018120200,2564,I,2560957,NA,1,DPI,ATL,41,2556443,Sharrod Neasman,SS,Mark Andrews,89,BAL,TE,0.5668261647224426,0.059294283390045166,1.8313607674790546
2018120200,4095,I,2533040,NA,1,DPI,BAL,24,4365,Brandon Carr,CB,Mohamed Sanu,12,ATL,WR,0.016584007069468498,0.01750432886183262,3.112625141031458
2018120209,549,I,2495700,NA,1,DPI,TB,53,2550565,Adarius Taylor,MLB,Greg Olsen,88,CAR,TE,0.21077457070350647,0.017058953642845154,0.8015759182162583
2018120209,2156,I,2543468,NA,1,DPI,CAR,24,2555175,James Bradberry,CB,Mike Evans,13,TB,WR,0.7926580309867859,0.0376705527305603,2.062256623758003
2018120209,2327,I,2559013,NA,1,DPI,CAR,26,NA,NA,NA,Bobo Wilson,85,TB,WR,0.8384110927581787,0.06492221355438232,3.895109110890189
2018120208,580,I,2557960,NA,1,DPI,LAC,43,2559164,Michael Davis,CB,Ryan Switzer,10,PIT,WR,0.824927031993866,0.045705974102020264,3.343084695050493
2018120208,2077,I,2558149,NA,1,DPI,LAC,43,2559164,Michael Davis,CB,JuJu Smith-Schuster,19,PIT,WR,0.8734661340713501,0.032239675521850586,1.2480086339637637
2018120207,593,I,2543509,NA,1,DPI,NYG,21,2552454,Landon Collins,SS,Allen Robinson,12,CHI,WR,0.26294422149658203,0.01732611656188965,0.8627047648187727
2018120207,2816,I,2543496,NA,1,DPI,CHI,20,2495108,Prince Amukamara,CB,NA,NA,NA,NA,0.7914330363273621,0.022542476654052734,1.5449901769752614
2018120207,4701,I,2543509,NA,1,DPI,NYG,23,2539338,B.W. Webb,CB,Allen Robinson,12,CHI,WR,0.09614492952823639,0.03402131795883179,0.7983698301832192
2018120206,1056,I,2543471,NA,1,DPI,MIA,29,2560725,Minkah Fitzpatrick,S,Kelvin Benjamin,13,BUF,WR,0.3272518813610077,0.06347543001174927,2.368557129986584
2018120206,3387,I,2560994,NA,1,DPI,BUF,58,2557969,Matt Milano,OLB,Mike Gesicki,86,MIA,TE,0.4535985291004181,0.12484779953956604,1.435755601967685
2018120202,132,I,2540169,NA,1,DPI,DET,23,2540288,Darius Slay,CB,Robert Woods,17,LA,WR,0.4473803639411926,0.04212793707847595,0.9212694314774126
2018120202,3945,I,2558052,NA,1,DPI,LA,20,2543492,Lamarcus Joyner,FS,Kenny Golladay,19,DET,WR,0.07756289839744568,0.08016829192638397,4.384768088697456
2018120202,4523,I,2541199,NA,1,DPI,LA,58,2556593,Cory Littleton,ILB,Luke Willson,82,DET,TE,0.006073810625821352,4.517887718975544e-4,0.6276558025274426
2018120203,1658,I,2495448,NA,1,DPI,ARI,36,2558009,Budda Baker,FS,Randall Cobb,18,GB,WR,0.5202387571334839,0.07281720638275146,1.7615134014631622
2018120204,1490,I,2560988,NA,1,DPI,HOU,25,496735,Kareem Jackson,CB,Antonio Callaway,11,CLE,WR,0.09913045912981033,0.030659236013889313,2.8654396923957393
2018120205,1542,I,2559153,NA,1,DPI,IND,35,2543811,Pierre Desir,CB,Keelan Cole,84,JAX,WR,0.5674342513084412,0.049943625926971436,1.5963824428617954
2018120210,262,I,2552652,NA,1,DPI,OAK,23,2560819,Nick Nelson,CB,Chris Conley,17,KC,WR,0.5039978623390198,0.09127241373062134,1.7972574414452538
2018120210,1954,I,2550597,NA,1,DPI,KC,23,2555349,Kendall Fuller,CB,Seth Roberts,10,OAK,WR,0.22454652190208435,0.04249405860900879,2.058296313887695
2018120210,3951,I,1032,NA,1,DPI,KC,22,2307,Orlando Scandrick,CB,Jordy Nelson,82,OAK,WR,0.11136437207460403,0.040898241102695465,1.7296123916748911
2018120212,3149,I,2537931,NA,1,DPI,MIN,24,NA,NA,NA,Josh Gordon,10,NE,WR,0.871163010597229,0.012235581874847412,1.336674386751838
2018120213,1831,I,2530747,NA,1,DPI,SF,24,2550654,K'Waun Williams,CB,Doug Baldwin,89,SEA,WR,0.947317898273468,0.01767408847808838,1.3192933327227365
2018120213,3008,I,2552430,NA,1,DPI,SF,38,2543680,Antone Exum,FS,Tyler Lockett,16,SEA,WR,0.9804865717887878,0.003093123435974121,3.257961061433889
2018120213,3594,I,2530747,NA,1,DPI,SF,23,2558157,Ahkello Witherspoon,CB,Doug Baldwin,89,SEA,WR,0.9979349374771118,4.3952465057373047e-4,0.9421779602998868
2018120300,743,I,2552415,NA,1,DPI,PHI,34,2556587,Cre'von LeBlanc,CB,Jamison Crowder,80,WAS,WR,0.29019469022750854,0.07925206422805786,2.6848721405258402
2018120600,1799,I,2557848,NA,1,DPI,JAX,36,2561008,Ronnie Harrison,DB,Corey Davis,84,TEN,WR,0.9070267677307129,0.006097137928009033,1.5943043003208004
2018120900,964,I,2557863,NA,1,DOF,NYJ,55,NA,NA,NA,Zay Jones,11,BUF,WR,0.6608220934867859,0.10458153486251831,3.1150178422103636
2018120900,964,I,2557863,NA,2,DPI,NYJ,41,2495343,Buster Skrine,CB,Zay Jones,11,BUF,WR,0.6608220934867859,0.10458153486251831,3.1150178422103636
2018120901,3235,I,2543509,NA,1,DPI,LA,23,2540197,Nickell Robey-Coleman,CB,Allen Robinson,12,CHI,WR,0.8384454250335693,0.028103768825531006,1.540577118517831
2018120908,747,I,2555333,NA,1,DPI,WAS,31,2558136,Fabian Moreau,CB,Corey Coleman,19,NYG,WR,0.49724170565605164,0.047773271799087524,1.673787741921842
2018120907,525,I,2558105,NA,1,DPI,NO,25,2555277,Eli Apple,CB,Chris Godwin,12,TB,WR,0.7184268236160278,0.037262558937072754,2.0246354618575424
2018120906,3995,I,2537931,NA,1,DPI,MIA,29,2560725,Minkah Fitzpatrick,S,Josh Gordon,10,NE,WR,0.8198404312133789,0.13693857192993164,3.2694419620675035
2018120905,651,I,2540258,NA,1,DPI,BAL,29,2558067,Marlon Humphrey,CB,Travis Kelce,87,KC,TE,0.6713167428970337,0.007067322731018066,1.2777567822486162
2018120904,2801,I,2541316,NA,1,DPI,IND,93,NA,NA,NA,Ryan Griffin,84,HOU,TE,0.3137096166610718,0,-0.002818770124576986
2018120902,2940,I,2560813,NA,1,DPI,CLE,38,2550164,T.J. Carrie,CB,D.J. Moore,12,CAR,WR,0.5770350694656372,0.0935811996459961,1.9777148042339832
2018120903,568,I,2560907,NA,1,DPI,ATL,23,2539653,Robert Alford,CB,Marquez Valdes-Scantling,83,GB,WR,0.4557894468307495,0.08106660842895508,1.2030107924947515
2018120910,2266,I,2558202,NA,1,DPI,DEN,21,2555345,Su'a Cravens,DB,Trent Taylor,81,SF,WR,0.9093313217163086,0.010669171810150146,0.5374802534934133
2018120910,2528,I,2560836,NA,1,DPI,DEN,41,2560946,Isaac Yiadom,DB,Dante Pettis,18,SF,WR,0.9511403441429138,7.840394973754883e-4,-0.17090032895794138
2018120910,4369,I,2561002,NA,1,DPI,SF,32,2560850,D.J. Reed,DB,DaeSean Hamilton,17,DEN,WR,0.06711580604314804,8.346810936927795e-4,0.36599409495829605
2018120909,3625,I,2558010,NA,1,DPI,LAC,26,2532861,Casey Hayward,CB,John Ross,15,CIN,WR,0.13857564330101013,0.010499656200408936,1.5866820877999999
2018120911,3612,I,2558052,NA,1,DPI,ARI,36,2558009,Budda Baker,FS,Kenny Golladay,19,DET,WR,0.9186576008796692,0.01569342613220215,1.5253976486274041
2018120911,3967,I,2561272,NA,1,OH,ARI,78,NA,NA,NA,Trent Sherfield,16,ARI,WR,NA,0,NA
2018120911,3967,I,2561272,NA,2,DPI,DET,38,2561527,Mike Ford,CB,Trent Sherfield,16,ARI,WR,NA,0,NA
2018121000,2688,I,2552430,NA,1,DPI,MIN,29,2540155,Xavier Rhodes,CB,Tyler Lockett,16,SEA,WR,0.7094448804855347,0.08989185094833374,3.2025334863574244
2018121300,4267,I,2558846,NA,1,DPI,KC,23,2555349,Kendall Fuller,CB,Mike Williams,81,LAC,WR,0.1258004903793335,0.03177943825721741,1.6040075955097564
2018121501,768,I,2560888,NA,1,DPI,CLE,39,2543637,Terrance Mitchell,CB,Courtland Sutton,14,DEN,WR,0.4171924889087677,0.0748145580291748,2.364231868647039
2018121602,1158,I,2560729,NA,1,DH,DET,23,2540288,Darius Slay,CB,Robert Foster,16,BUF,WR,0.37974515557289124,0.09411811828613281,3.1827471510041505
2018121602,1158,I,2560729,NA,2,DPI,DET,38,2561527,Mike Ford,CB,Robert Foster,16,BUF,WR,0.37974515557289124,0.09411811828613281,3.1827471510041505
2018121602,3378,I,2557863,NA,1,DPI,DET,23,2540288,Darius Slay,CB,Zay Jones,11,BUF,WR,0.30393415689468384,0.03524985909461975,1.8079261919483542
2018121603,3351,I,2543509,NA,1,DPI,GB,23,2560952,Jaire Alexander,CB,Allen Robinson,12,CHI,WR,0.6498132348060608,0.02671492099761963,0.562362388940528
2018121604,2599,I,2555331,NA,1,DPI,OAK,21,2558062,Gareon Conley,CB,Cody Core,16,CIN,WR,0.9059292078018188,0.041596829891204834,3.579418896464631
2018121601,469,I,2543847,NA,1,DPI,TB,24,2506861,Brent Grimes,CB,John Brown,13,BAL,WR,0.6192172765731812,0.01723659038543701,0.9936550678685308
2018121605,3317,I,2543759,NA,1,DPI,DAL,31,2552568,Byron Jones,CB,Ryan Grant,11,IND,WR,0.9949244260787964,2.9391050338745117e-4,0.9806437517981976
2018121609,3307,I,2558266,NA,1,DPI,SEA,42,NA,NA,NA,George Kittle,85,SF,TE,0.6313406229019165,0.01448136568069458,0.954255246091634
2018121609,4721,I,2560836,NA,1,DPI,SEA,26,2558259,Shaquill Griffin,CB,Dante Pettis,18,SF,WR,0.4697080119512975,0.20465640351176262,1.7766634277068079
2018121610,1089,I,2553737,NA,1,DPI,NE,31,2556571,Jonathan Jones,CB,Eli Rogers,17,PIT,WR,0.5951181650161743,0.05840003490447998,1.9672181715723127
2018121610,2597,I,2530515,NA,1,DPI,PIT,23,496733,Joe Haden,CB,Chris Hogan,15,NE,WR,0.1834261566400528,0.06653420627117157,3.0662842239253223
2018121700,2994,I,2556370,NA,1,DPI,CAR,26,NA,NA,NA,Michael Thomas,13,NO,WR,0.3910121023654938,0.08112365007400513,2.137342486763373
2018122300,3834,I,2530700,NA,1,DPI,NYG,58,2561318,Tae Davis,ILB,Dontrelle Inman,15,IND,WR,0.2515314817428589,0.029189765453338623,0.7506746126455255
2018122300,4012,I,2530700,NA,1,DPI,NYG,23,2539338,B.W. Webb,CB,Dontrelle Inman,15,IND,WR,0.40009406208992004,0.21135744452476501,1.2461008294776548
2018122309,3916,I,2560907,NA,1,DPI,NYJ,41,2495343,Buster Skrine,CB,Marquez Valdes-Scantling,83,GB,WR,0.08986423164606094,0.045329026877880096,2.8773792993742973
2018122309,5056,I,2560907,NA,1,DPI,NYJ,22,2532877,Trumaine Johnson,CB,Marquez Valdes-Scantling,83,GB,WR,0.45664786943234503,0.3871178909903392,3.2437576117226854
2018122308,2308,I,2534436,NA,1,DPI,NE,31,2556571,Jonathan Jones,CB,Deonte Thompson,10,BUF,WR,0.17809627950191498,0.009816616773605347,1.1495577753521502
2018122308,2989,I,497240,NA,1,DPI,BUF,23,2539240,Micah Hyde,SS,Rob Gronkowski,87,NE,TE,0.9727732539176941,0.0034183859825134277,1.1176867908798158
2018122307,1506,I,2558052,NA,1,DPI,MIN,20,2555177,Mackensie Alexander,CB,Kenny Golladay,19,DET,WR,0.7319034934043884,0.07341980934143066,2.20600982720498
2018122305,1412,I,2556519,NA,1,DPI,CLE,21,2560916,Denzel Ward,CB,Alex Erickson,12,CIN,WR,0.14580076932907104,0.010963276028633118,1.154436749406159
2018122311,1249,I,497238,NA,1,DPI,LA,58,2556593,Cory Littleton,ILB,Jermaine Gresham,84,ARI,TE,0.22152088582515717,0.03329743444919586,1.2558146393857896
2018122313,733,I,2558019,NA,1,DPI,PIT,23,496733,Joe Haden,CB,Alvin Kamara,41,NO,RB,0.5400083065032959,0.14444881677627563,4.412900518160313
2018122313,891,I,2558149,NA,1,DPI,NO,25,2555277,Eli Apple,CB,JuJu Smith-Schuster,19,PIT,WR,0.3552832305431366,0.0012541711330413818,0.42115974496118724
2018122313,1273,I,2506122,NA,1,DPI,PIT,42,496727,Morgan Burnett,SS,Benjamin Watson,82,NO,TE,0.7199845314025879,0.031518518924713135,2.059811888146214
2018122313,1999,I,2558149,NA,1,DPI,NO,25,2555277,Eli Apple,CB,JuJu Smith-Schuster,19,PIT,WR,0.25887057185173035,0.08448311686515808,2.901115208689589
2018122313,4175,I,2556370,NA,1,DPI,PIT,23,496733,Joe Haden,CB,Michael Thomas,13,NO,WR,0.36793458461761475,0.23176038265228271,2.0772505472414196
2018122314,800,I,2552430,NA,1,DPI,KC,20,2552265,Steven Nelson,CB,Tyler Lockett,16,SEA,WR,0.7389008402824402,0.03285032510757446,1.5617639013798907
2018122314,1586,I,2530747,NA,1,DPI,KC,35,NA,NA,NA,Doug Baldwin,89,SEA,WR,0.6197760701179504,0,1.9558427872543689
2018122314,1946,I,2552430,NA,1,DPI,KC,35,NA,NA,NA,Tyler Lockett,16,SEA,WR,0.7507113814353943,0.019182562828063965,0.8383687597233802
2018122400,1187,C,71265,NA,1,DPI,DEN,51,2550930,Todd Davis,ILB,Jared Cook,87,OAK,TE,0.7981865406036377,0.007434964179992676,0.4013844854198396
2018123001,236,I,2560729,NA,1,OH,BUF,25,NA,NA,NA,Robert Foster,16,BUF,WR,NA,0,NA
2018123001,236,I,2560729,NA,2,DPI,MIA,28,2552434,Bobby McCain,CB,Robert Foster,16,BUF,WR,NA,0,NA
2018123005,2564,I,2495331,NA,1,DPI,CHI,20,2495108,Prince Amukamara,CB,Aldrick Robinson,17,MIN,WR,0.18599443137645721,0.06094612181186676,2.1157892795745283
2018123007,804,I,2558066,NA,1,DPI,NO,25,2555277,Eli Apple,CB,Curtis Samuel,10,CAR,WR,0.6614742875099182,0.10897451639175415,4.051654945942573
2018123007,1997,I,2532978,NA,1,DPI,NO,20,2556735,Ken Crawley,CB,Jarius Wright,13,CAR,WR,0.9668418765068054,0.010136067867279053,1.9954004879109561
2018123008,1712,I,2560735,NA,1,DPI,NYG,23,2539338,B.W. Webb,CB,Michael Gallup,13,DAL,WR,0.800239622592926,0.037759482860565186,1.5478052920661867
2018123011,2371,I,2532865,NA,1,DPI,TEN,21,2550613,Malcolm Butler,CB,T.Y. Hilton,13,IND,WR,0.758149266242981,0.07907962799072266,2.9709952734410763
2018122201,1719,I,2540154,NA,1,DPI,BAL,23,2540164,Tony Jefferson,SS,Keenan Allen,13,LAC,WR,0.34295564889907837,0.02537873387336731,1.0903285774984397
2018122201,2649,I,71269,NA,1,DPI,LAC,43,2559164,Michael Davis,CB,Michael Crabtree,15,BAL,WR,0.6733484268188477,0.024515509605407715,0.6580296661704779
