"week","time","x","y","s","a","dis","o","dir","event","nfl_id","display_name","jersey_number","position","frame_id","team","game_id","play_id","play_direction","route","target_nfl_id","target_display_name","play_description","quarter","down","yards_to_go","possession_team","play_type","yardline_side","yardline_number","offense_formation","personnel_o","defenders_in_the_box","number_of_pass_rushers","personnel_d","type_dropback","pre_snap_visitor_score","pre_snap_home_score","game_clock","absolute_yardline_number","pen_1","pen_2","pen_3","pen_team_1","pen_jersey_1","pen_team_2","pen_jersey_2","pen_team_3","pen_jersey_3","pass_result","offense_play_result","play_result","epa","is_defensive_pi"
"week1",2018-09-07 01:07:15,91.38,44.14,0.01,0.01,0,290.45,63.87,"None",2495454,"Julio Jones",11,"WR",10,"away",2018090600,75,"left","HITCH",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,86.46,22.03,0.21,0.05,0.02,71.27,75.88,"None",2495613,"Corey Graham",24,"FS",10,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,90.78,36.16,0,0,0,259.19,300.8,"None",2533040,"Mohamed Sanu",12,"WR",10,"away",2018090600,75,"left","HITCH",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,73.61,28.7,0.02,0.02,0,110.09,257.84,"None",2534832,"Rodney McLeod",23,"FS",10,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,98.25,26.62,0,0,0.01,259.95,194.32,"None",2543583,"Devonta Freeman",24,"RB",10,"away",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,86.6,31.11,0.07,0.07,0.01,114.81,68.85,"None",2552315,"Jordan Hicks",58,"MLB",10,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,82.64,20.5,0.03,0.03,0.01,84.07,203.42,"None",2552689,"Ronald Darby",21,"CB",10,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,83.93,43.45,0.06,0.04,0.01,98.91,229.18,"None",2555383,"Jalen Mills",31,"CB",10,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,91.3,21.85,0,0.01,0.01,250.85,145.02,"None",2555415,"Austin Hooper",81,"TE",10,"away",2018090600,75,"left","OUT",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,85.7,26.74,0.02,0.02,0.02,90.85,32.93,"None",2558175,"Nate Gerry",47,"LB",10,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,95.12,26.71,0,0,0,247.1,243.52,"None",2559033,"Ricky Ortiz",30,"FB",10,"away",2018090600,75,"left","FLAT",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,90.11,26.85,0,0,0,NA,NA,"None",NA,"Football",NA,NA,10,"football",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,91.74,26.67,0,0,0.01,277.41,235.01,"ball_snap",310,"Matt Ryan",2,"QB",11,"away",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,88.89,36.5,0.01,0.01,0,104.49,36.45,"ball_snap",79848,"Malcolm Jenkins",27,"SS",11,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,91.36,44.14,0,0.01,0.02,289.53,49.86,"ball_snap",2495454,"Julio Jones",11,"WR",11,"away",2018090600,75,"left","HITCH",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,86.47,22.03,0.18,0.07,0.01,71.89,82.3,"ball_snap",2495613,"Corey Graham",24,"FS",11,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,90.78,36.16,0,0,0,259.19,294.93,"ball_snap",2533040,"Mohamed Sanu",12,"WR",11,"away",2018090600,75,"left","HITCH",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,73.61,28.7,0.02,0.02,0,110.09,258.4,"ball_snap",2534832,"Rodney McLeod",23,"FS",11,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,98.25,26.62,0,0,0,259.95,193.19,"ball_snap",2543583,"Devonta Freeman",24,"RB",11,"away",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,86.63,31.12,0.07,0.07,0.03,120.41,67.74,"ball_snap",2552315,"Jordan Hicks",58,"MLB",11,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,82.63,20.5,0.03,0.03,0.01,84.07,211.08,"ball_snap",2552689,"Ronald Darby",21,"CB",11,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,83.92,43.44,0.06,0.05,0.02,99.77,228.9,"ball_snap",2555383,"Jalen Mills",31,"CB",11,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,91.3,21.85,0,0.01,0,250.85,144.91,"ball_snap",2555415,"Austin Hooper",81,"TE",11,"away",2018090600,75,"left","OUT",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,85.7,26.75,0.01,0.02,0.01,90.85,32.74,"ball_snap",2558175,"Nate Gerry",47,"LB",11,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,95.12,26.7,0,0,0.01,247.1,235.2,"ball_snap",2559033,"Ricky Ortiz",30,"FB",11,"away",2018090600,75,"left","FLAT",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,90.11,26.85,0,0,0,NA,NA,"ball_snap",NA,"Football",NA,NA,11,"football",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,91.76,26.68,0,0,0.02,282.61,147.8,"None",310,"Matt Ryan",2,"QB",12,"away",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,88.89,36.51,0.01,0.01,0,104.49,37.08,"None",79848,"Malcolm Jenkins",27,"SS",12,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,91.35,44.14,0,0,0.01,287.66,39.2,"None",2495454,"Julio Jones",11,"WR",12,"away",2018090600,75,"left","HITCH",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,86.49,22.03,0.18,0.09,0.02,73.1,83.72,"None",2495613,"Corey Graham",24,"FS",12,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,90.78,36.16,0,0,0,259.19,313.37,"None",2533040,"Mohamed Sanu",12,"WR",12,"away",2018090600,75,"left","HITCH",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,73.6,28.7,0.01,0.01,0,110.09,259.23,"None",2534832,"Rodney McLeod",23,"FS",12,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,98.25,26.62,0,0,0,259.95,193.78,"None",2543583,"Devonta Freeman",24,"RB",12,"away",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,86.66,31.13,0.07,0.07,0.03,120.41,70,"None",2552315,"Jordan Hicks",58,"MLB",12,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,82.62,20.5,0.03,0.03,0.01,82.41,218.85,"None",2552689,"Ronald Darby",21,"CB",12,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,83.91,43.43,0.06,0.05,0.01,99.77,231.32,"None",2555383,"Jalen Mills",31,"CB",12,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,91.3,21.86,0,0,0.01,250.85,142.94,"None",2555415,"Austin Hooper",81,"TE",12,"away",2018090600,75,"left","OUT",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,85.7,26.76,0.01,0.02,0.01,90.85,32.55,"None",2558175,"Nate Gerry",47,"LB",12,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,95.12,26.69,0,0,0.01,247.1,232.23,"None",2559033,"Ricky Ortiz",30,"FB",12,"away",2018090600,75,"left","FLAT",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,90.11,26.85,0,0,0,NA,NA,"None",NA,"Football",NA,NA,12,"football",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,91.78,26.68,0.03,0.82,0.02,286.37,83.42,"None",310,"Matt Ryan",2,"QB",13,"away",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,88.89,36.51,0,0.01,0,102.44,34,"None",79848,"Malcolm Jenkins",27,"SS",13,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,91.32,44.14,0,0,0.03,283.01,321.51,"None",2495454,"Julio Jones",11,"WR",13,"away",2018090600,75,"left","HITCH",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,86.51,22.02,0.18,0.1,0.02,75.46,88.84,"None",2495613,"Corey Graham",24,"FS",13,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,90.77,36.16,0.02,0.3,0,259.8,314.46,"None",2533040,"Mohamed Sanu",12,"WR",13,"away",2018090600,75,"left","HITCH",2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,73.6,28.71,0.01,0.07,0.01,110.09,274.85,"None",2534832,"Rodney McLeod",23,"FS",13,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,98.25,26.61,0,0.05,0,258.78,191.87,"None",2543583,"Devonta Freeman",24,"RB",13,"away",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
"week1",2018-09-07 01:07:15,86.69,31.13,0.11,0.66,0.04,122.38,74.82,"None",2552315,"Jordan Hicks",58,"MLB",13,"home",2018090600,75,"left",NA,2495454,"Julio Jones","(15:00) M.Ryan pass short right to J.Jones pushed ob at ATL 30 for 10 yards (M.Jenkins).",1,1,15,"ATL","play_type_pass","ATL",20,"I_FORM","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,0,15:00:00,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",10,10,0.261827272178674,FALSE
