week,time,x,y,s,a,dis,o,dir,event,nfl_id,display_name,jersey_number,position,frame_id,team,game_id,play_id,play_direction,route
week17,2018-12-30T23:13:55Z,19,35.10333333333334,6.6,1.11,0.65,145.19,194.96,None,2540258,Travis Kelce,87,TE,36,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:55Z,27.560000000000002,14.203333333333333,6.02,2.87,0.6,269.16,284.09,None,2541200,Rashaan Melvin,22,CB,36,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,22.090000000000003,27.373333333333335,4.22,3.15,0.43,137.61,221.64,None,2550268,Charcandrick West,30,RB,36,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:55Z,20.260000000000005,14.193333333333335,6.13,1.06,0.61,29.88,339.71,None,2552652,Chris Conley,17,WR,36,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:55Z,30.849999999999994,21.553333333333335,2.43,2.18,0.23,77.49,290.17,None,2555342,Karl Joseph,42,SS,36,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,28.590000000000003,14.203333333333333,7.08,3.59,0.7,232.26,260.88,None,2555478,Demarcus Robinson,11,WR,36,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:55Z,21.92,33.53333333333333,5.02,3.21,0.49,140.44,183.8,None,2555568,Erik Harris,25,SS,36,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,30.980000000000004,36.21333333333334,8,0.5,0.8,261.38,249.36,None,2556214,Tyreek Hill,10,WR,36,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:55Z,30.230000000000004,35.27333333333334,7.42,0.55,0.74,256.5,247.89,None,2558062,Gareon Conley,21,CB,36,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,11.290000000000006,23.683333333333337,0.71,3.73,0.09,320.64,74.95,None,2558125,Patrick Mahomes,15,QB,36,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,24.150000000000006,27.873333333333335,2.03,0.32,0.19,101.27,169.29,None,2559054,Nicholas Morrow,50,ILB,36,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,27.03,14.633333333333333,4.3,2.81,0.41,66.11,16.6,None,2560819,Nick Nelson,23,CB,36,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,37.78,36.43333333333334,3.98,1.84,0.4,90.87,225.2,None,2561585,Dallin Leavitt,32,DB,36,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,11.89,23.233333333333334,0.55,3.14,0.08,NA,NA,None,NA,Football,NA,NA,36,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,15.590000000000003,27.613333333333337,2.83,1.7,0.29,83.66,72.32,None,2532974,Kyle Wilber,58,OLB,37,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,23.25,22.213333333333335,2.07,1.38,0.2,93.82,67.08,None,2532986,Tahir Whitehead,59,OLB,37,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,19.180000000000007,35.74333333333334,6.78,0.85,0.67,148.24,195.59,None,2540258,Travis Kelce,87,TE,37,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:55Z,28.159999999999997,14.103333333333339,6.04,3.72,0.61,256.58,278.93,None,2541200,Rashaan Melvin,22,CB,37,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,22.349999999999994,27.673333333333336,3.84,3.36,0.4,123.98,219.52,None,2550268,Charcandrick West,30,RB,37,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:55Z,20.47,13.603333333333339,6.26,0.64,0.62,39.66,340.13,None,2552652,Chris Conley,17,WR,37,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:55Z,31.099999999999994,21.483333333333334,2.64,1.93,0.25,86.77,285.3,None,2555342,Karl Joseph,42,SS,37,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,29.299999999999997,14.333333333333336,7.27,3.11,0.72,226.99,258.1,None,2555478,Demarcus Robinson,11,WR,37,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:55Z,21.97,34.053333333333335,5.4,3.16,0.52,145.59,186.6,None,2555568,Erik Harris,25,SS,37,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,31.730000000000004,36.49333333333334,7.98,0.98,0.8,264.18,250.33,None,2556214,Tyreek Hill,10,WR,37,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:55Z,30.930000000000007,35.57333333333334,7.52,0.83,0.76,257.29,246.7,None,2558062,Gareon Conley,21,CB,37,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,11.25,23.673333333333336,0.17,4.59,0.05,317.87,99.41,None,2558125,Patrick Mahomes,15,QB,37,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,24.11,28.063333333333336,1.95,0.42,0.19,99.19,168.44,None,2559054,Nicholas Morrow,50,ILB,37,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,26.900000000000006,14.193333333333335,4.68,2.57,0.45,62.38,16.45,None,2560819,Nick Nelson,23,CB,37,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,38.06,36.71333333333334,3.82,1.82,0.39,90.87,224.61,None,2561585,Dallin Leavitt,32,DB,37,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,11.849999999999994,23.243333333333336,0.41,2.62,0.05,NA,NA,None,NA,Football,NA,NA,37,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,15.340000000000003,27.533333333333335,2.61,1.92,0.27,83.66,73.42,None,2532974,Kyle Wilber,58,OLB,38,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,23.03,22.163333333333334,2.3,2.09,0.23,97.68,76.98,None,2532986,Tahir Whitehead,59,OLB,38,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,19.370000000000005,36.403333333333336,6.89,0.67,0.68,148.24,196.36,None,2540258,Travis Kelce,87,TE,38,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:55Z,28.760000000000005,14.043333333333337,6.04,3.94,0.61,249.65,274.07,None,2541200,Rashaan Melvin,22,CB,38,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,22.569999999999993,27.943333333333335,3.33,3.81,0.35,109.23,218.23,None,2550268,Charcandrick West,30,RB,38,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:55Z,20.689999999999998,13.013333333333335,6.29,0.24,0.63,44.2,340.33,None,2552652,Chris Conley,17,WR,38,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:55Z,31.36,21.423333333333336,2.82,1.96,0.27,92.01,281.29,None,2555342,Karl Joseph,42,SS,38,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,30.019999999999996,14.503333333333337,7.45,2.51,0.74,223.82,256.13,None,2555478,Demarcus Robinson,11,WR,38,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:55Z,22.049999999999997,34.60333333333334,5.73,2.81,0.56,149.14,188.22,None,2555568,Erik Harris,25,SS,38,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,32.489999999999995,36.74333333333334,7.95,1.55,0.8,265.72,251.91,None,2556214,Tyreek Hill,10,WR,38,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:55Z,31.64,35.873333333333335,7.74,0.32,0.77,262.24,247.21,None,2558062,Gareon Conley,21,CB,38,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,11.260000000000005,23.683333333333337,0.47,4.73,0.02,314.72,237.64,None,2558125,Patrick Mahomes,15,QB,38,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,24.060000000000002,28.243333333333336,1.83,0.88,0.18,98.52,166.6,None,2559054,Nicholas Morrow,50,ILB,38,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,26.760000000000005,13.723333333333336,5.02,2.29,0.49,57.72,15.77,None,2560819,Nick Nelson,23,CB,38,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,38.31999999999999,36.95333333333333,3.48,2.21,0.35,88.27,226.86,None,2561585,Dallin Leavitt,32,DB,38,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,11.870000000000005,23.303333333333335,1.06,4.31,0.06,NA,NA,None,NA,Football,NA,NA,38,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,15.090000000000003,27.463333333333335,2.41,1.94,0.25,83.66,73.74,None,2532974,Kyle Wilber,58,OLB,39,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,22.790000000000006,22.123333333333335,2.43,2.15,0.24,95.47,82.74,None,2532986,Tahir Whitehead,59,OLB,39,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,19.569999999999993,37.07333333333334,6.96,0.48,0.69,148.24,196.85,None,2540258,Travis Kelce,87,TE,39,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:55Z,29.370000000000005,14.023333333333333,6.07,3.85,0.61,242.75,269.74,None,2541200,Rashaan Melvin,22,CB,39,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,22.760000000000005,28.173333333333336,2.88,3.87,0.3,101.81,217.01,None,2550268,Charcandrick West,30,RB,39,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:55Z,20.89,12.423333333333339,6.25,0.59,0.62,61.53,340.93,None,2552652,Chris Conley,17,WR,39,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:55Z,31.650000000000006,21.383333333333336,2.95,2.09,0.29,97.43,275.22,None,2555342,Karl Joseph,42,SS,39,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,30.760000000000005,14.683333333333337,7.62,1.94,0.76,217.54,254.8,None,2555478,Demarcus Robinson,11,WR,39,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:55Z,22.14,35.18333333333334,6,2.26,0.59,152.19,189.48,None,2555568,Erik Harris,25,SS,39,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,33.25,36.973333333333336,7.88,2.04,0.79,271.8,253.75,None,2556214,Tyreek Hill,10,WR,39,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:55Z,32.36,36.163333333333334,7.78,0.35,0.77,267.98,248.1,None,2558062,Gareon Conley,21,CB,39,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,11.319999999999993,23.723333333333336,0.98,4.36,0.07,311.65,243.45,None,2558125,Patrick Mahomes,15,QB,39,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,24.010000000000005,28.403333333333336,1.65,1.33,0.17,95.39,163.08,None,2559054,Nicholas Morrow,50,ILB,39,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,26.629999999999995,13.233333333333334,5.26,1.85,0.51,54.36,15.2,None,2560819,Nick Nelson,23,CB,39,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,38.58,37.163333333333334,3.17,2.81,0.33,84.72,230.46,None,2561585,Dallin Leavitt,32,DB,39,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,11.969999999999999,23.393333333333334,1.53,3.89,0.13,NA,NA,None,NA,Football,NA,NA,39,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,14.879999999999995,27.403333333333336,2.09,2.31,0.22,83.66,73.75,None,2532974,Kyle Wilber,58,OLB,40,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,22.519999999999996,22.133333333333336,2.71,2.62,0.27,95.47,91.66,None,2532986,Tahir Whitehead,59,OLB,40,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,19.78,37.74333333333334,7.07,0.59,0.71,153.73,197.72,None,2540258,Travis Kelce,87,TE,40,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:55Z,29.980000000000004,14.063333333333333,6.17,3.73,0.62,237.36,265.21,None,2541200,Rashaan Melvin,22,CB,40,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,22.909999999999997,28.373333333333335,2.31,4.18,0.25,92.98,217.38,None,2550268,Charcandrick West,30,RB,40,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:55Z,21.090000000000003,11.833333333333336,6.18,0.98,0.62,75.52,341.43,None,2552652,Chris Conley,17,WR,40,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:55Z,31.950000000000003,21.373333333333335,3.06,2.19,0.3,105.04,269.79,None,2555342,Karl Joseph,42,SS,40,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,31.5,14.893333333333338,7.71,1.29,0.77,215.27,254.23,None,2555478,Demarcus Robinson,11,WR,40,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:55Z,22.239999999999995,35.803333333333335,6.27,1.85,0.62,153.94,190.56,None,2555568,Erik Harris,25,SS,40,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,34.010000000000005,37.17333333333333,7.75,2.39,0.78,274.51,255.61,None,2556214,Tyreek Hill,10,WR,40,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:55Z,33.08,36.443333333333335,7.8,1.26,0.78,267.98,249.77,None,2558062,Gareon Conley,21,CB,40,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,11.430000000000007,23.773333333333337,1.44,3.89,0.12,311.65,245.37,None,2558125,Patrick Mahomes,15,QB,40,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,23.959999999999994,28.543333333333337,1.45,1.81,0.15,89.98,157.86,None,2559054,Nicholas Morrow,50,ILB,40,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,26.489999999999995,12.723333333333336,5.37,1.18,0.53,54.36,14.57,None,2560819,Nick Nelson,23,CB,40,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,38.81999999999999,37.32333333333334,2.83,3.35,0.29,81.74,237.87,None,2561585,Dallin Leavitt,32,DB,40,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:55Z,12.090000000000003,23.493333333333336,1.79,3.14,0.16,NA,NA,None,NA,Football,NA,NA,40,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,14.689999999999998,27.353333333333335,1.83,2.38,0.2,85.33,75.54,None,2532974,Kyle Wilber,58,OLB,41,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,22.230000000000004,22.163333333333334,2.96,2.6,0.29,99.68,96.59,None,2532986,Tahir Whitehead,59,OLB,41,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,20.010000000000005,38.413333333333334,7.11,1.04,0.71,163.92,199.34,None,2540258,Travis Kelce,87,TE,41,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:56Z,30.620000000000005,14.133333333333333,6.43,3.29,0.64,231.94,262.01,None,2541200,Rashaan Melvin,22,CB,41,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,23.040000000000006,28.513333333333335,1.76,4.27,0.19,85.44,219.98,None,2550268,Charcandrick West,30,RB,41,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:56Z,21.28,11.253333333333337,6.07,1.34,0.61,87.39,341.76,None,2552652,Chris Conley,17,WR,41,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:56Z,32.260000000000005,21.393333333333334,3.18,2.55,0.31,113.28,262.86,None,2555342,Karl Joseph,42,SS,41,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,32.260000000000005,15.103333333333339,7.81,0.87,0.79,214.7,253.85,None,2555478,Demarcus Robinson,11,WR,41,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:56Z,22.370000000000005,36.43333333333334,6.5,1.58,0.64,158.79,191.82,None,2555568,Erik Harris,25,SS,41,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,34.730000000000004,37.333333333333336,7.39,3.09,0.74,288.25,257.91,None,2556214,Tyreek Hill,10,WR,41,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:56Z,33.81,36.70333333333333,7.77,1.74,0.78,266.82,251.28,None,2558062,Gareon Conley,21,CB,41,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,11.590000000000003,23.823333333333334,1.82,3.32,0.17,307.61,252.76,None,2558125,Patrick Mahomes,15,QB,41,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,23.900000000000006,28.653333333333336,1.19,2.13,0.13,86.59,151.27,None,2559054,Nicholas Morrow,50,ILB,41,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,26.36,12.193333333333335,5.46,0.76,0.54,53.18,13.66,None,2560819,Nick Nelson,23,CB,41,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,39.06,37.42333333333333,2.5,3.74,0.26,78.4,247.95,None,2561585,Dallin Leavitt,32,DB,41,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,12.269999999999996,23.543333333333337,2.01,2.65,0.19,NA,NA,None,NA,Football,NA,NA,41,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,14.530000000000001,27.313333333333336,1.49,2.63,0.16,84.48,77.82,None,2532974,Kyle Wilber,58,OLB,42,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,21.92,22.203333333333337,3.18,2.23,0.31,104.01,99.09,None,2532986,Tahir Whitehead,59,OLB,42,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,20.260000000000005,39.083333333333336,7.11,1.38,0.71,171.99,200.89,None,2540258,Travis Kelce,87,TE,42,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:56Z,31.269999999999996,14.243333333333332,6.57,2.81,0.65,231.32,259.39,None,2541200,Rashaan Melvin,22,CB,42,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,23.129999999999995,28.613333333333337,1.21,4.33,0.14,77.73,225.25,None,2550268,Charcandrick West,30,RB,42,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:56Z,21.480000000000004,10.683333333333337,5.94,1.57,0.6,98.84,341.61,None,2552652,Chris Conley,17,WR,42,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:56Z,32.58,21.463333333333335,3.3,2.76,0.33,119.25,256.12,None,2555342,Karl Joseph,42,SS,42,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,33.03,15.313333333333333,7.92,0.46,0.8,214.12,254.22,None,2555478,Demarcus Robinson,11,WR,42,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:56Z,22.519999999999996,37.07333333333334,6.64,1.38,0.66,163.81,193.45,None,2555568,Erik Harris,25,SS,42,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,35.43000000000001,37.443333333333335,7.04,3.67,0.71,302.22,261.09,None,2556214,Tyreek Hill,10,WR,42,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:56Z,34.55,36.93333333333334,7.71,2.17,0.77,265.61,253.19,None,2558062,Gareon Conley,21,CB,42,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,11.790000000000006,23.873333333333335,2.17,2.89,0.2,311.95,256.86,None,2558125,Patrick Mahomes,15,QB,42,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,23.840000000000003,28.733333333333334,0.92,2.52,0.1,83.01,137.29,None,2559054,Nicholas Morrow,50,ILB,42,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,26.239999999999995,11.663333333333334,5.48,0.66,0.55,52.24,12.61,None,2560819,Nick Nelson,23,CB,42,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,39.31,37.473333333333336,2.45,4.03,0.26,71.31,260.47,None,2561585,Dallin Leavitt,32,DB,42,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,12.459999999999994,23.583333333333336,2.02,2.52,0.19,NA,NA,None,NA,Football,NA,NA,42,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,14.400000000000006,27.293333333333337,1.22,2.52,0.13,85.2,82.67,None,2532974,Kyle Wilber,58,OLB,43,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,21.599999999999994,22.253333333333337,3.31,1.81,0.32,105.99,101.21,None,2532986,Tahir Whitehead,59,OLB,43,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,20.53,39.74333333333334,7.11,1.73,0.71,180.74,202.87,None,2540258,Travis Kelce,87,TE,43,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:56Z,31.92,14.373333333333335,6.69,2.1,0.67,231.32,257.88,None,2541200,Rashaan Melvin,22,CB,43,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,23.200000000000003,28.653333333333336,0.66,4.55,0.08,68.35,247.59,None,2550268,Charcandrick West,30,RB,43,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:56Z,21.659999999999997,10.123333333333335,5.77,1.81,0.59,108.12,341.62,None,2552652,Chris Conley,17,WR,43,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:56Z,32.900000000000006,21.563333333333336,3.43,2.8,0.34,124,249.71,None,2555342,Karl Joseph,42,SS,43,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,33.81999999999999,15.513333333333335,8.01,0.5,0.81,209.78,255.17,None,2555478,Demarcus Robinson,11,WR,43,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:56Z,22.680000000000007,37.723333333333336,6.75,1.35,0.67,169.94,194.95,None,2555568,Erik Harris,25,SS,43,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,36.099999999999994,37.49333333333334,6.57,4.63,0.66,321.37,265.83,None,2556214,Tyreek Hill,10,WR,43,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:56Z,35.290000000000006,37.153333333333336,7.63,2.31,0.77,266.45,254.71,None,2558062,Gareon Conley,21,CB,43,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,12.010000000000005,23.913333333333334,2.44,2.43,0.23,313.9,260.16,None,2558125,Patrick Mahomes,15,QB,43,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,23.78,28.773333333333337,0.72,2.64,0.08,78.36,115.69,None,2559054,Nicholas Morrow,50,ILB,43,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,26.120000000000005,11.133333333333333,5.41,0.88,0.54,51.56,11.88,None,2560819,Nick Nelson,23,CB,43,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,39.56999999999999,37.473333333333336,2.49,4.04,0.26,61.12,273.06,None,2561585,Dallin Leavitt,32,DB,43,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,12.659999999999997,23.613333333333337,2.03,3.18,0.2,NA,NA,None,NA,Football,NA,NA,43,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,14.310000000000002,27.283333333333335,0.77,2.94,0.09,74.57,85.7,None,2532974,Kyle Wilber,58,OLB,44,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,21.269999999999996,22.323333333333334,3.41,1.23,0.34,107.83,102.33,None,2532986,Tahir Whitehead,59,OLB,44,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,20.83,40.38333333333334,7.07,2.45,0.71,198.14,206,None,2540258,Travis Kelce,87,TE,44,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:56Z,32.58,14.523333333333333,6.84,1.57,0.68,231.32,256.67,None,2541200,Rashaan Melvin,22,CB,44,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,23.25,28.643333333333334,0.45,4.46,0.04,60.4,305.25,None,2550268,Charcandrick West,30,RB,44,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:56Z,21.840000000000003,9.593333333333334,5.59,1.94,0.57,123.64,341.29,None,2552652,Chris Conley,17,WR,44,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:56Z,33.230000000000004,21.703333333333337,3.58,2.75,0.35,125.52,244.29,None,2555342,Karl Joseph,42,SS,44,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,34.599999999999994,15.713333333333338,8.03,0.82,0.81,208.03,255.77,None,2555478,Demarcus Robinson,11,WR,44,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:56Z,22.870000000000005,38.38333333333334,6.82,1.54,0.68,174.22,196.98,None,2555568,Erik Harris,25,SS,44,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,36.730000000000004,37.50333333333334,6.16,5.07,0.63,334.34,270.02,None,2556214,Tyreek Hill,10,WR,44,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:56Z,36.019999999999996,37.343333333333334,7.5,2.57,0.76,269.09,256.63,None,2558062,Gareon Conley,21,CB,44,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,12.269999999999996,23.943333333333335,2.64,2.08,0.25,314.6,264.8,None,2558125,Patrick Mahomes,15,QB,44,home,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,23.709999999999994,28.773333333333337,0.66,2.76,0.06,73.12,83.01,None,2559054,Nicholas Morrow,50,ILB,44,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,26.019999999999996,10.603333333333339,5.3,1.29,0.54,51.56,10.9,None,2560819,Nick Nelson,23,CB,44,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,39.81999999999999,37.43333333333334,2.57,3.72,0.26,54.57,283.28,None,2561585,Dallin Leavitt,32,DB,44,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,12.870000000000005,23.613333333333337,2.11,3.22,0.21,NA,NA,None,NA,Football,NA,NA,44,football,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,14.260000000000005,27.283333333333335,0.31,3.33,0.04,68.96,100.51,None,2532974,Kyle Wilber,58,OLB,45,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,20.930000000000007,22.373333333333335,3.43,0.32,0.34,106.98,99.6,None,2532986,Tahir Whitehead,59,OLB,45,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,21.150000000000006,41.00333333333334,6.99,2.81,0.7,209.62,208.61,None,2540258,Travis Kelce,87,TE,45,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:56Z,33.269999999999996,14.673333333333339,7.11,1.12,0.71,235.5,256.67,None,2541200,Rashaan Melvin,22,CB,45,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,23.269999999999996,28.583333333333336,0.72,4.16,0.06,53.2,349.48,None,2550268,Charcandrick West,30,RB,45,home,2018123004,2619,left,ANGLE
week17,2018-12-30T23:13:56Z,22.019999999999996,9.073333333333338,5.39,2.08,0.55,127.36,341.05,None,2552652,Chris Conley,17,WR,45,home,2018123004,2619,left,FLAT
week17,2018-12-30T23:13:56Z,33.55,21.873333333333335,3.71,2.44,0.37,127.3,240.4,None,2555342,Karl Joseph,42,SS,45,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,35.400000000000006,15.903333333333336,8.13,1.02,0.82,206.73,256.85,None,2555478,Demarcus Robinson,11,WR,45,home,2018123004,2619,left,GO
week17,2018-12-30T23:13:56Z,23.08,39.03333333333333,6.83,1.59,0.68,177.13,198.5,None,2555568,Erik Harris,25,SS,45,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,37.31,37.483333333333334,5.7,5.52,0.58,353.63,274.24,None,2556214,Tyreek Hill,10,WR,45,home,2018123004,2619,left,HITCH
week17,2018-12-30T23:13:56Z,36.739999999999995,37.483333333333334,7.28,3.06,0.74,276.72,259.36,None,2558062,Gareon Conley,21,CB,45,away,2018123004,2619,left,NA
week17,2018-12-30T23:13:56Z,12.540000000000006,23.943333333333335,2.77,1.95,0.27,316.16,270.03,None,2558125,Patrick Mahomes,15,QB,45,home,2018123004,2619,left,NA
